ⲍⲉⲗⲫⲁ	persona	F
ⲍⲏⲛⲁ	persona	M
ⲍⲟⲣⲟⲃⲁⲃⲉⲗ	persona	M
ⲏⲥⲁⲓⲁⲥ	persona	M
ⲏⲥⲁⲩ	persona	M
ⲑⲉⲟⲇⲟⲣⲟⲥ	persona	M
ⲑⲉⲩⲧⲁⲥ	persona	M
ⲑⲉⲱⲇⲱⲣⲟⲥ	persona	M
ⲑⲉⲱⲫⲓⲗⲟⲥ	persona	M
ⲑⲱⲙⲁⲥ	persona	M
ⲓⲁⲕⲕⲱⲃⲟⲥ	persona	M
ⲓⲁⲕⲱⲃⲟⲥ	persona	M	# same as ⲓⲁⲕⲕⲱⲃⲟⲥ, ⲓⲁⲕⲱⲃ
ⲓⲁⲕⲱⲃ	persona	M
ⲓⲁⲙⲃⲣⲏⲥ	persona	M
ⲓⲁⲛⲛⲏⲥ	persona	M
ⲓⲁⲥⲥⲱⲛ	persona	M
ⲓⲁⲥⲱⲛ	persona	M	# same as ⲓⲁⲥⲥⲱⲛ
ⲓⲉⲍⲉⲕⲓⲏⲗ	persona	M
ⲓⲉⲣⲉⲙⲓⲁⲥ	persona	M
ⲓⲉⲣⲏⲙⲓⲁⲥ	persona	M	#same as ⲓⲉⲣⲉⲙⲓⲁⲥ
ⲓⲉⲥⲥⲁⲓ	persona	M
ⲓⲉⲭⲟⲛⲓⲁⲥ	persona	M
ⲓⲏⲥⲟⲩⲥ	persona	M	# same as ⲓⲥ
ⲓⲟⲣⲇⲁⲛⲏⲥ	persona	M
ⲟⲩⲇⲁⲥ	persona	M
ⲓⲟⲩⲇⲁ	persona	M
ⲓⲟⲩⲗⲓⲁ	persona	F
ⲓⲟⲩⲗⲓⲟⲥ	persona	M
ⲓⲟⲩⲛⲓⲁ	persona	F
ⲓⲟⲩⲥⲧⲟⲥ	persona	M
ⲓⲥⲁⲁⲕ	persona	M
ⲓⲥⲙⲁⲏⲗ	persona	M
ⲓⲱϩⲁⲛⲏⲥ	persona	M
ⲓⲱϩⲁⲛⲛⲁ	persona	F
ⲓⲱϩⲁⲛⲛⲏⲥ	persona	M	# same as ⲓⲱϩⲁⲛⲏⲥ and ⲓⲱⲁⲛⲛⲏⲥ
ⲓⲱⲁⲛⲛⲏⲥ	persona	M
ⲓⲱⲃⲏⲇ	persona	M
ⲓⲱⲏⲗ	persona	M
ⲓⲱⲣⲁⲙ	persona	M
ⲓⲱⲥⲁⲫⲁⲧ	persona	M
ⲓⲱⲥⲏⲥ	persona	M	# same as ⲓⲱⲥⲏ
ⲓⲱⲥⲏⲫ	persona	M
ⲓⲱⲥⲏ	persona	M
ⲓⲱⲥⲓⲁⲥ	persona	M
ⲕⲁⲓⲛ	persona	M
ⲕⲁⲓⲟⲥ	persona	M
ⲕⲁⲓⲫⲁⲥ	persona	M
ⲕⲁⲥⲓⲁⲛⲟⲥ	persona	M
ⲗⲉⲅⲉⲱⲛ	persona	M
ⲗⲉⲅⲓⲱⲛ	persona	M	# same as ⲗⲉⲅⲓⲱⲛ
ⲗⲓⲁ	persona	F
ⲗⲓⲃⲁⲛⲟⲥ	persona	M
ⲗⲟⲩⲕⲁⲥ	persona	M
ⲗⲟⲩⲕⲓⲟⲥ	persona	M
ⲗⲩⲥⲓⲁⲥ	persona	M
ⲗⲱⲧ	persona	M
ⲙⲁⲑⲓⲁⲥ	persona	M
ⲙⲁⲙⲙⲱⲛⲁⲥ	persona	M	# same as ⲁⲙⲙⲱⲛⲁⲥ and ⲙⲁⲙⲱⲛⲁⲥ
ⲙⲁⲛⲁⲥⲥⲏ	persona	M
ⲙⲁⲣⲑⲁ	persona	F
ⲙⲁⲣⲓϩⲁⲙ	persona	F
ⲙⲁⲣⲓⲁ	persona	F	# same as ⲙⲁⲣⲓϩⲁⲙ
ⲙⲁⲣⲕⲟⲥ	persona	M
ⲙⲁⲧⲑⲁⲙ	persona	M
ⲙⲉⲗⲭⲓⲥⲉⲇⲉⲕ	persona	M
ⲙⲉⲥⲥⲓⲁⲥ	persona	M
ⲙⲓⲭⲁⲏⲗ	persona	M
ⲙⲙⲁⲑⲑⲁⲑⲓⲁⲥ	persona	M
ⲙ ⲙⲁⲑⲟⲩⲥⲁⲗⲁ	persona	M
ⲙ ⲙⲁⲗⲉⲏⲗ	persona	M
ⲙ ⲙⲁⲧⲧⲁⲑⲁ	persona	M
ⲙ ⲙⲁⲧⲧⲁⲑⲓⲁⲥ	persona	M
ⲙ ⲙⲉⲛⲛⲁ	persona	M
ⲙⲱⲩⲥⲏⲥ	persona	M
ⲛⲁⲁⲥⲥⲱⲛ	persona	M
ⲛⲁⲑⲁⲛⲁⲏⲗ	persona	M
ⲁⲗⲫⲁⲓⲟⲥ	persona	M
ⲛⲁⲣⲕⲓⲥⲥⲟⲥ	persona	M
ⲛ ⲁⲣⲭⲓⲡⲡⲟⲥ	persona	M
ⲃⲁⲗⲁϩⲁⲙ	persona	M
ⲛ ⲉⲛⲱⲥ	persona	M
ⲛ ⲉⲡⲁⲫⲣⲁ	persona	M
ⲛ ⲉⲡⲁⲫⲣⲟⲇⲓⲧⲟⲥ	persona	M
ⲛⲉⲫⲑⲁⲗⲉⲓⲙ	persona	M
ⲛ ⲍⲁⲃⲟⲩⲗⲱⲛ	persona	M
ⲛⲏⲣⲉⲁⲥ	persona	M
ⲛ ⲑⲁⲣⲣⲁ	persona	M
ⲛ ⲓⲱⲛⲁⲥ	persona	M
